date,sales,orders,units_sold,returns,website_visits,conversion_rate,avg_order_value,price,base_price,discount_pct,marketing_spend,promotion,is_holiday,holiday_name,day_of_week,day_of_week_num,month,day_of_month,week_of_year,is_weekend
2025-07-13,2687.93,46,70,4,1808,0.0254,62.51,43.17,43.917027977354905,0.017095263905274518,73.4,0,0,,Sunday,6,7,13,28,1
2025-07-14,2757.22,48,68,5,1924,0.025,62.31,41.17,42.286087857129736,0.02638387331108475,79.31,0,0,,Monday,0,7,14,29,0
2025-07-15,3877.2,72,112,6,2488,0.029,57.44,32.76,42.86464689163705,0.23573399133451295,134.61,1,0,,Tuesday,1,7,15,29,0
2025-07-16,2188.2,45,68,4,2005,0.0224,52.1,41.26,43.42632712503872,0.04978155547494417,77.39,0,0,,Wednesday,2,7,16,29,0
2025-07-17,2748.5,49,90,4,1867,0.0261,59.75,41.97,44.139314417540604,0.04905589539339679,71.66,0,0,,Thursday,3,7,17,29,0
2025-07-18,2181.96,39,67,4,1717,0.0229,60.61,41.76,43.16054984335621,0.032475446485372365,70.62,0,0,,Friday,4,7,18,29,0
2025-07-19,2347.15,43,74,5,1692,0.0256,59.8,41.14,42.86688028398408,0.040220702983873674,93.71,0,0,,Saturday,5,7,19,29,1
2025-07-20,2238.14,50,81,6,1994,0.025,49.19,42.74,44.32869424166436,0.035755008064185,85.6,0,0,,Sunday,6,7,20,29,1
2025-07-21,2347.37,46,62,4,1949,0.0237,54.59,41.08,42.33119165975025,0.029657910951973412,82.53,0,0,,Monday,0,7,21,30,0
2025-07-22,2225.66,41,63,4,2002,0.0203,58.57,41.77,41.88071642602795,0.002667399849444885,72.92,0,0,,Tuesday,1,7,22,30,0
2025-07-23,2672.25,46,79,3,2048,0.0223,61.08,42.48,43.464008670032,0.022738217127633055,81.45,0,0,,Wednesday,2,7,23,30,0
2025-07-24,2749.56,47,62,4,1983,0.0237,62.49,41.45,42.89876746538844,0.03373931510837053,90.43,0,0,,Thursday,3,7,24,30,0
2025-07-25,3843.35,67,117,9,1983,0.0336,63.79,30.64,42.58726030972157,0.28049066145716833,124.92,1,0,,Friday,4,7,25,30,0
2025-07-26,2654.75,49,96,7,1726,0.0281,60.68,42.81,43.62501386837962,0.01865613092111918,86.7,0,0,,Saturday,5,7,26,30,1
2025-07-27,2353.41,44,77,6,1713,0.0256,59.58,41.31,43.34628042826272,0.04708459933290153,92.06,0,0,,Sunday,6,7,27,30,1
2025-07-28,2753.68,48,87,5,1890,0.0252,62.23,42.5,42.861552821557964,0.00836785161183905,78.07,0,0,,Monday,0,7,28,31,0
2025-07-29,2538.9,45,72,4,2016,0.0224,60.45,41.37,42.43181736079747,0.02501797231077803,80.06,0,0,,Tuesday,1,7,29,31,0
2025-07-30,2234.42,40,69,3,1954,0.0204,59.19,42.21,43.723474396968086,0.03454419882754114,77.4,0,0,,Wednesday,2,7,30,31,0
2025-07-31,2170.62,40,57,3,1764,0.0226,57.5,42.07,43.5901207067752,0.03485679029459046,78.69,0,0,,Thursday,3,7,31,31,0
2025-08-01,2118.6,39,66,4,1523,0.0258,58.85,41.78,43.180494481732374,0.03243194783844078,81.7,0,0,,Friday,4,8,1,31,0
2025-08-02,2613.6,47,78,5,1736,0.0269,60.43,43.74,44.3479821976286,0.013764410672593009,82.05,0,0,,Saturday,5,8,2,31,1
2025-08-03,2797.2,51,82,5,1907,0.0269,59.2,42.27,42.597949140204314,0.007810328434331099,81.87,0,0,,Sunday,6,8,3,31,1
2025-08-04,2631.1,48,86,5,1807,0.0264,59.46,40.98,42.32468489744516,0.03179701634133555,68.89,0,0,,Monday,0,8,4,32,0
2025-08-05,4272.54,67,103,5,2449,0.0275,67.55,33.76,42.82485515807126,0.21172847929008506,108.79,1,0,,Tuesday,1,8,5,32,0
2025-08-06,1988.66,37,56,4,1829,0.0202,58.49,42.83,43.2126483901867,0.008967800514462049,70.26,0,0,,Wednesday,2,8,6,32,0
2025-08-07,1828.91,36,56,3,1814,0.0197,54.19,41.86,43.38600366959362,0.03525695727852817,81.28,0,0,,Thursday,3,8,7,32,0
2025-08-08,2117.66,37,50,3,1588,0.0236,60.94,42.11,43.095258365286206,0.02275859958668282,72.86,0,0,,Friday,4,8,8,32,0
2025-08-09,2129.82,45,72,4,1666,0.0272,50.71,42.0,43.45123323790858,0.03338802958015765,94.11,0,0,,Saturday,5,8,9,32,1
2025-08-10,2635.96,53,66,3,1765,0.0302,51.94,40.71,42.489076345485735,0.04186835398850754,90.28,0,0,,Sunday,6,8,10,32,1
2025-08-11,2128.68,41,71,6,1788,0.0231,58.32,43.73,44.10625876244396,0.00848642142884616,64.25,0,0,,Monday,0,8,11,33,0
2025-08-12,2322.81,43,67,5,1977,0.0219,59.18,43.15,43.19070929296446,0.000957243399841834,85.24,0,0,,Tuesday,1,8,12,33,0
2025-08-13,2080.08,42,61,2,1845,0.0229,51.36,42.2,43.910377498952876,0.03895512931978934,86.49,0,0,,Wednesday,2,8,13,33,0
2025-08-14,2049.43,40,56,4,1724,0.0231,55.39,42.12,43.445635207826626,0.0304848712576308,72.05,0,0,,Thursday,3,8,14,33,0
2025-08-15,2899.22,54,86,6,1975,0.0273,58.57,32.3,43.514051931492276,0.25779703198415865,112.3,1,0,,Friday,4,8,15,33,0
2025-08-16,2669.19,52,87,5,1606,0.0324,55.32,41.76,43.581860368139324,0.04190774874943213,83.15,0,0,,Saturday,5,8,16,33,1
2025-08-17,2960.5,53,87,7,1894,0.028,62.0,41.76,43.508625136010394,0.040140546741225025,90.78,0,0,,Sunday,6,8,17,33,1
2025-08-18,2324.84,41,58,4,1744,0.0234,61.18,41.53,43.62563365592053,0.04804600734644124,69.88,0,0,,Monday,0,8,18,34,0
2025-08-19,2529.96,45,63,2,1855,0.024,58.16,42.86,44.03749151807946,0.026796753942605913,65.66,0,0,,Tuesday,1,8,19,34,0
2025-08-20,2255.21,44,73,5,1822,0.0243,56.03,42.3,43.35791270182089,0.02442478163299527,76.94,0,0,,Wednesday,2,8,20,34,0
2025-08-21,1999.94,41,58,4,1842,0.0225,52.63,42.79,43.66540225455311,0.020094359994536504,79.01,0,0,,Thursday,3,8,21,34,0
2025-08-22,2137.92,35,55,3,1607,0.0215,65.28,42.85,43.18615858342766,0.007684552142210227,76.82,0,0,,Friday,4,8,22,34,0
2025-08-23,2483.43,44,69,5,1587,0.028,61.7,42.84,44.10407032926969,0.028630361644101123,80.53,0,0,,Saturday,5,8,23,34,1
2025-08-24,2672.09,50,80,3,1820,0.0276,55.96,42.24,42.83416461876444,0.01385062621629894,86.8,0,0,,Sunday,6,8,24,34,1
2025-08-25,3786.51,63,112,8,2215,0.0286,66.43,34.56,44.32056425974649,0.2202148333600466,113.9,1,0,,Monday,0,8,25,35,0
2025-08-26,2752.64,49,65,3,1904,0.0258,58.88,41.96,43.2159052296134,0.02915954021385488,79.64,0,0,,Tuesday,1,8,26,35,0
2025-08-27,2458.62,44,53,2,1838,0.0237,57.85,41.13,42.381534938729175,0.029642009025405508,81.46,0,0,,Wednesday,2,8,27,35,0
2025-08-28,2302.75,40,58,3,1655,0.0243,61.0,42.55,43.316862648946476,0.017746233043850503,74.64,0,0,,Thursday,3,8,28,35,0
2025-08-29,2069.61,41,77,5,1589,0.0256,55.56,42.72,42.83136900551507,0.0025994675988853747,89.37,0,0,,Friday,4,8,29,35,0
2025-08-30,2186.37,42,80,5,1585,0.0267,57.16,43.67,43.744386129393234,0.001587188268649431,80.59,0,0,,Saturday,5,8,30,35,1
2025-08-31,2789.17,51,96,5,1846,0.0276,59.03,41.94,42.848425612418566,0.021166757207659877,93.9,0,0,,Sunday,6,8,31,35,1
2025-09-01,2961.0,50,76,4,1775,0.0279,63.0,42.83,43.012289940071135,0.004228268904861893,139.59,0,1,Labor Day,Monday,0,9,1,36,0
2025-09-02,2470.91,42,52,2,1957,0.0217,61.01,40.87,42.14627556143268,0.030342347777006957,83.85,0,0,,Tuesday,1,9,2,36,0
2025-09-03,2629.86,42,47,3,1817,0.0232,66.16,41.11,43.008616208450555,0.044048650281982876,78.38,0,0,,Wednesday,2,9,3,36,0
2025-09-04,2002.44,40,58,4,1692,0.0235,54.12,39.98,41.825672404022626,0.044145740825936114,75.77,0,0,,Thursday,3,9,4,36,0
2025-09-05,2864.85,57,91,5,1988,0.0287,53.8,32.63,42.329658305908566,0.22916447725729686,143.26,1,0,,Friday,4,9,5,36,0
2025-09-06,2140.45,49,87,6,1550,0.0313,48.1,43.27,43.73624879368658,0.01056159157364655,78.62,0,0,,Saturday,5,9,6,36,1
2025-09-07,2110.5,42,72,6,1742,0.0241,56.28,41.86,43.7514800951905,0.0431498415679436,82.24,0,0,,Sunday,6,9,7,36,1
2025-09-08,1602.63,32,51,3,1558,0.0204,53.87,41.61,43.53527453707098,0.044304671765660414,76.82,0,0,,Monday,0,9,8,37,0
2025-09-09,2482.82,46,64,4,1799,0.0255,57.74,42.28,42.69981431412247,0.009832679247647936,89.9,0,0,,Tuesday,1,9,9,37,0
2025-09-10,2252.95,43,59,5,1744,0.0244,57.4,41.66,43.251373186314815,0.036871304288533864,83.04,0,0,,Wednesday,2,9,10,37,0
2025-09-11,1439.56,32,51,4,1564,0.0207,49.64,42.66,43.27783847654566,0.014325977446356148,72.26,0,0,,Thursday,3,9,11,37,0
2025-09-12,1683.26,36,60,2,1486,0.0243,48.79,40.88,42.58498118648448,0.04013201561764648,77.52,0,0,,Friday,4,9,12,37,0
2025-09-13,2585.97,48,78,5,1594,0.0298,58.44,41.98,44.182038981060295,0.04986189499518014,85.09,0,0,,Saturday,5,9,13,37,1
2025-09-14,2431.8,45,61,4,1706,0.0265,57.9,43.74,43.8064173743454,0.0015013002664696407,84.32,0,0,,Sunday,6,9,14,37,1
2025-09-15,4201.8,78,136,10,2143,0.0362,59.6,30.31,43.147421495702204,0.2976071932311184,134.67,1,0,,Monday,0,9,15,38,0
2025-09-16,1596.71,34,55,3,1737,0.0195,50.29,41.95,43.29613150339672,0.031131526679932905,69.03,0,0,,Tuesday,1,9,16,38,0
2025-09-17,2510.01,44,60,3,1806,0.0244,60.12,41.29,43.405029684768536,0.04866913095824106,92.87,0,0,,Wednesday,2,9,17,38,0
2025-09-18,2542.81,42,59,3,1641,0.0254,63.97,41.08,42.05495907894543,0.023250475876321383,86.63,0,0,,Thursday,3,9,18,38,0
2025-09-19,2135.7,38,64,3,1547,0.0248,59.74,41.3,43.13169357048764,0.04236939652856869,88.73,0,0,,Friday,4,9,19,38,0
2025-09-20,2099.54,42,63,5,1592,0.0264,54.89,42.74,42.870809451201325,0.0031197034299138616,86.3,0,0,,Saturday,5,9,20,38,1
2025-09-21,2407.92,43,79,3,1644,0.0263,59.09,41.96,42.67902799406305,0.016763952503914787,88.8,0,0,,Sunday,6,9,21,38,1
2025-09-22,1890.82,38,62,3,1594,0.0236,52.89,42.97,43.11133982426843,0.0033508268875604985,68.53,0,0,,Monday,0,9,22,39,0
2025-09-23,2587.95,42,61,2,1717,0.0245,63.9,42.2,44.358611916109716,0.04876715667395353,75.8,0,0,,Tuesday,1,9,23,39,0
2025-09-24,2218.61,41,63,5,1706,0.0241,59.56,41.88,43.66450571676021,0.04084869536359184,83.95,0,0,,Wednesday,2,9,24,39,0
2025-09-25,4210.34,63,103,8,2000,0.0316,55.24,38.38,42.93729260613032,0.1061911581838687,143.58,1,0,,Thursday,3,9,25,39,0
2025-09-26,1647.02,30,43,2,1453,0.0209,57.79,41.58,43.623549668813695,0.046898261571694716,71.14,0,0,,Friday,4,9,26,39,0
2025-09-27,2368.4,41,57,3,1563,0.0261,61.12,43.93,44.1196132619516,0.004255174305989268,87.08,0,0,,Saturday,5,9,27,39,1
2025-09-28,2123.43,40,67,4,1611,0.0249,57.39,42.99,43.83478020974766,0.01927987962566667,88.79,0,0,,Sunday,6,9,28,39,1
2025-09-29,1795.63,35,60,5,1620,0.0219,57.46,43.16,43.31577822195211,0.0035517444522001063,68.83,0,0,,Monday,0,9,29,40,0
2025-09-30,2132.44,44,73,5,1749,0.0249,52.98,42.44,42.89183793337666,0.01053965507750143,84.73,0,0,,Tuesday,1,9,30,40,0
2025-10-01,2173.6,38,69,3,1662,0.0229,60.8,43.24,43.73893398816816,0.01146828885188362,74.21,0,0,,Wednesday,2,10,1,40,0
2025-10-02,2230.74,42,61,2,1509,0.028,55.08,42.53,43.55609123125305,0.023455360552378936,78.44,0,0,,Thursday,3,10,2,40,0
2025-10-03,1369.42,30,56,2,1316,0.0231,48.05,43.27,43.85711593201664,0.01342810837268213,76.38,0,0,,Friday,4,10,3,40,0
2025-10-04,2052.12,39,54,3,1447,0.0268,55.84,43.48,43.70110308100918,0.005048905340888055,83.69,0,0,,Saturday,5,10,4,40,1
2025-10-05,4287.58,69,100,5,2014,0.0341,65.71,36.8,43.949731629191604,0.16279334347547056,139.52,1,0,,Sunday,6,10,5,40,1
2025-10-06,1758.0,34,42,3,1564,0.0215,55.37,42.68,42.99885887306366,0.007363778177604547,78.28,0,0,,Monday,0,10,6,41,0
2025-10-07,2315.88,38,56,3,1684,0.0228,64.78,41.96,44.11043643938059,0.04865383989561492,77.03,0,0,,Tuesday,1,10,7,41,0
2025-10-08,2395.69,43,63,3,1692,0.0252,58.79,41.79,43.43855976281544,0.03796462534592368,74.17,0,0,,Wednesday,2,10,8,41,0
2025-10-09,2012.39,36,59,2,1577,0.0231,58.33,42.41,44.56515652357516,0.048388073263478104,82.56,0,0,,Thursday,3,10,9,41,0
2025-10-10,1461.98,29,46,4,1360,0.0213,56.23,41.96,42.90648730914626,0.021987024325395427,93.23,0,0,,Friday,4,10,10,41,0
2025-10-11,1979.25,38,51,4,1537,0.0247,56.55,43.74,44.36157828189915,0.013918424083132831,91.12,0,0,,Saturday,5,10,11,41,1
2025-10-12,2147.53,43,64,6,1643,0.0261,55.78,41.7,43.43874647007759,0.039914659860459334,97.97,0,0,,Sunday,6,10,12,41,1
2025-10-13,1770.06,34,50,3,1498,0.023,55.75,42.23,42.92914919783133,0.01631269590205734,68.88,0,0,,Monday,0,10,13,42,0
2025-10-14,2312.6,41,50,3,1628,0.0252,59.68,42.39,43.02966849956741,0.014969168685267415,81.26,0,0,,Tuesday,1,10,14,42,0
2025-10-15,3079.88,59,86,7,2130,0.0276,57.3,34.15,43.12779161508341,0.20828152146951703,128.62,1,0,,Wednesday,2,10,15,42,0
2025-10-16,1626.98,33,47,3,1489,0.022,52.91,43.29,43.57449956784115,0.006483948911211768,68.18,0,0,,Thursday,3,10,16,42,0
2025-10-17,1363.46,28,51,3,1239,0.023,52.95,43.07,43.6337012928213,0.0128231530508383,74.09,0,0,,Friday,4,10,17,42,0
2025-10-18,2006.64,32,51,3,1384,0.0232,67.45,42.21,42.975779997636856,0.017765987423694386,99.54,0,0,,Saturday,5,10,18,42,1
2025-10-19,2328.28,39,65,1,1536,0.0253,60.87,41.85,43.30538724464341,0.033699710407286525,97.6,0,0,,Sunday,6,10,19,42,1
2025-10-20,1727.3,31,40,3,1492,0.0211,60.08,44.47,44.60536221516712,0.003128242110972579,81.94,0,0,,Monday,0,10,20,43,0
2025-10-21,1678.03,34,60,4,1606,0.021,54.13,43.89,44.356525902060426,0.010525346983267148,67.74,0,0,,Tuesday,1,10,21,43,0
2025-10-22,2164.4,38,68,4,1622,0.0233,61.84,41.82,43.58179420180442,0.04045118201458382,78.43,0,0,,Wednesday,2,10,22,43,0
2025-10-23,1978.42,36,43,3,1586,0.0224,58.62,43.02,43.34280208690092,0.007346096179188539,82.41,0,0,,Thursday,3,10,23,43,0
2025-10-24,1609.28,29,41,3,1346,0.0217,60.16,42.65,43.39201879603096,0.01713225732612608,81.4,0,0,,Friday,4,10,24,43,0
2025-10-25,3425.1,62,107,5,1805,0.0343,58.8,38.82,43.68811078363825,0.11152951643980498,105.96,1,0,,Saturday,5,10,25,43,1
2025-10-26,2603.91,48,80,6,1592,0.0303,59.86,42.38,42.70632446088096,0.0077462655571721335,82.88,0,0,,Sunday,6,10,26,43,1
2025-10-27,2313.76,42,60,2,1623,0.026,57.13,42.99,43.16557407754599,0.004136841780909495,79.49,0,0,,Monday,0,10,27,44,0
2025-10-28,1649.64,32,48,3,1651,0.0192,55.45,41.29,42.318849555673445,0.024226899754000542,84.29,0,0,,Tuesday,1,10,28,44,0
2025-10-29,2030.83,35,50,3,1454,0.0239,62.01,42.9,43.55953387356317,0.01512097556392682,62.43,0,0,,Wednesday,2,10,29,44,0
2025-10-30,1637.35,34,53,3,1501,0.0225,51.57,42.48,43.708317563821645,0.02817041822419271,78.7,0,0,,Thursday,3,10,30,44,0
2025-10-31,1823.7,33,58,4,1409,0.0233,60.79,41.3,43.03008812262038,0.04019024452417376,81.14,0,0,,Friday,4,10,31,44,0
2025-11-01,2168.34,37,52,2,1420,0.0258,61.08,44.0,44.30439205797402,0.006857424407637158,96.8,0,0,,Saturday,5,11,1,44,1
2025-11-02,2245.73,44,76,3,1613,0.0273,53.79,41.39,42.62454060219859,0.029034954227714252,95.54,0,0,,Sunday,6,11,2,44,1
2025-11-03,1870.24,37,52,3,1578,0.0233,53.82,41.41,42.481375071874105,0.025275438019493196,84.66,0,0,,Monday,0,11,3,45,0
2025-11-04,1843.5,35,49,3,1632,0.0215,56.29,43.18,43.494671091135984,0.007203939300659979,73.6,0,0,,Tuesday,1,11,4,45,0
2025-11-05,3477.68,58,103,3,2050,0.0282,62.38,36.05,43.98825898156729,0.18035576013086485,131.86,1,0,,Wednesday,2,11,5,45,0
2025-11-06,1631.83,32,55,4,1473,0.0217,56.27,43.76,44.37035661487472,0.013682020893038584,76.86,0,0,,Thursday,3,11,6,45,0
2025-11-07,1558.46,28,48,2,1193,0.0234,58.81,42.03,43.08466944227864,0.024391715927200627,88.01,0,0,,Friday,4,11,7,45,0
2025-11-08,2379.19,39,51,3,1387,0.0278,64.74,43.83,44.00720850005877,0.004113616213853095,101.15,0,0,,Saturday,5,11,8,45,1
2025-11-09,2330.73,45,66,3,1565,0.0286,54.52,42.34,43.33689491829958,0.022979202860681155,95.68,0,0,,Sunday,6,11,9,45,1
2025-11-10,1461.92,32,54,3,1460,0.0218,49.14,42.59,43.256423620035505,0.015323173402141017,83.43,0,0,,Monday,0,11,10,46,0
2025-11-11,2063.12,37,58,4,1583,0.0235,60.68,42.09,43.890195962492,0.04111906055926772,83.04,0,0,,Tuesday,1,11,11,46,0
2025-11-12,2247.63,37,50,3,1497,0.0245,64.68,43.63,43.751393727048054,0.002848936349868414,75.55,0,0,,Wednesday,2,11,12,46,0
2025-11-13,2170.46,39,64,3,1550,0.0253,59.06,41.53,42.41416470580945,0.0209303637459165,78.96,0,0,,Thursday,3,11,13,46,0
2025-11-14,1618.06,33,47,3,1440,0.0226,52.62,43.23,44.245924209835536,0.0229215712065719,93.35,0,0,,Friday,4,11,14,46,0
2025-11-15,2165.79,57,111,7,1696,0.0337,61.19,34.97,44.18805481248847,0.20860491679153265,144.9,1,0,,Saturday,5,11,15,46,1
2025-11-16,1973.13,41,75,5,1501,0.0273,52.97,41.75,42.98466237909428,0.02871437875451055,102.92,0,0,,Sunday,6,11,16,46,1
2025-11-17,1696.64,30,50,3,1447,0.0206,61.14,42.14,43.597482120062445,0.03336061685970906,77.42,0,0,,Monday,0,11,17,47,0
2025-11-18,1742.63,37,66,5,1634,0.0225,52.41,41.96,43.65641811176964,0.03885246428258781,90.6,0,0,,Tuesday,1,11,18,47,0
2025-11-19,2007.25,38,59,4,1568,0.0245,57.35,41.64,43.516404259494344,0.04311014868290944,68.75,0,0,,Wednesday,2,11,19,47,0
2025-11-20,1794.21,36,61,4,1492,0.0241,54.37,42.35,43.02981690769275,0.015693774836123525,84.69,0,0,,Thursday,3,11,20,47,0
2025-11-21,1654.18,30,54,3,1320,0.0224,59.61,41.8,42.957025979237166,0.02690113526819515,74.11,0,0,,Friday,4,11,21,47,0
2025-11-22,2198.99,42,67,5,1537,0.0274,57.49,41.52,43.34466755740513,0.04200540392196,78.68,0,0,,Saturday,5,11,22,47,1
2025-11-23,2024.66,36,54,3,1405,0.0253,59.99,41.88,44.06363741155562,0.049472556548252826,91.75,0,0,,Sunday,6,11,23,47,1
2025-11-24,1882.46,34,42,3,1394,0.0244,59.29,41.74,43.68616009275666,0.04447596555218816,88.08,0,0,,Monday,0,11,24,48,0
2025-11-25,3155.12,59,95,7,1913,0.0306,58.7,31.97,43.13763140074833,0.2588421325098811,108.99,1,0,,Tuesday,1,11,25,48,0
2025-11-26,3358.86,54,96,4,1856,0.0293,65.86,37.02,43.82301922638901,0.15515351365027139,135.73,1,0,,Wednesday,2,11,26,48,0
2025-11-27,3008.16,51,92,4,1687,0.0303,62.67,30.18,41.65087442762196,0.27541811620363776,117.99,1,0,,Thursday,3,11,27,48,0
2025-11-28,12276.06,178,306,15,2776,0.0642,65.26,31.33,44.04925942022326,0.28880841876507957,157.64,1,1,Black Friday,Friday,4,11,28,48,0
2025-11-29,3664.78,55,84,6,1670,0.0329,72.57,36.83,42.31617173273314,0.12975919388102314,140.12,1,0,,Saturday,5,11,29,48,1
2025-11-30,3911.69,63,80,3,1765,0.0355,64.39,34.84,43.14253543515812,0.19253512101307868,136.42,1,0,,Sunday,6,11,30,48,1
2025-12-01,15067.14,211,325,21,3302,0.0638,68.31,30.07,42.72819806322431,0.296197475632537,189.32,1,1,Cyber Monday,Monday,0,12,1,49,0
2025-12-02,4070.17,65,102,7,1942,0.0335,68.12,34.24,42.623191114567454,0.1966814871946293,134.39,1,0,,Tuesday,1,12,2,49,0
2025-12-03,4118.2,65,102,8,1928,0.0336,69.8,32.07,44.09649607242711,0.272709504502909,131.28,1,0,,Wednesday,2,12,3,49,0
2025-12-04,1628.4,31,52,3,1476,0.0211,56.64,42.24,43.119379279212865,0.02034024004758618,77.23,0,0,,Thursday,3,12,4,49,0
2025-12-05,2757.48,47,93,4,1561,0.0301,62.67,35.97,43.60790232903843,0.17506598158392037,108.15,1,0,,Friday,4,12,5,49,0
2025-12-06,1719.7,35,55,3,1355,0.0255,52.51,42.39,43.371847652672486,0.02269949555998495,87.9,0,0,,Saturday,5,12,6,49,1
2025-12-07,2107.5,39,59,2,1476,0.0263,56.2,42.02,43.68622449633387,0.038122347933743424,87.31,0,0,,Sunday,6,12,7,49,1
2025-12-08,1942.87,37,56,3,1376,0.0267,55.91,43.17,43.44609313463615,0.006300101393199715,87.68,0,0,,Monday,0,12,8,50,0
2025-12-09,1714.79,32,50,3,1432,0.0223,57.64,42.21,42.63020466548686,0.00982096079360087,83.7,0,0,,Tuesday,1,12,9,50,0
2025-12-10,2071.78,37,52,2,1553,0.0236,58.36,41.9,43.99776009166828,0.0475722412831546,70.57,0,0,,Wednesday,2,12,10,50,0
2025-12-11,1858.75,35,55,5,1461,0.0239,59.48,42.73,43.10374605010321,0.008774581369067868,81.38,0,0,,Thursday,3,12,11,50,0
2025-12-12,1658.13,30,49,2,1438,0.021,58.18,41.26,42.466050860804145,0.02838636589655273,85.37,0,0,,Friday,4,12,12,50,0
2025-12-13,1659.2,35,56,4,1406,0.0252,51.85,41.89,43.14313090342045,0.028965723333096896,102.22,0,0,,Saturday,5,12,13,50,1
2025-12-14,1771.89,37,60,5,1523,0.0243,53.29,43.22,44.30045587438058,0.02448122310251224,97.1,0,0,,Sunday,6,12,14,50,1
2025-12-15,2756.98,51,87,6,1823,0.0282,59.29,35.94,43.9101330452681,0.1815168417147634,112.04,1,0,,Monday,0,12,15,51,0
2025-12-16,1446.61,27,33,2,1594,0.0171,56.73,42.69,43.19080871935528,0.011491336289880923,80.48,0,0,,Tuesday,1,12,16,51,0
2025-12-17,2330.26,40,67,4,1658,0.024,62.98,42.0,43.19044537740894,0.02763311338883741,83.11,0,0,,Wednesday,2,12,17,51,0
2025-12-18,1837.12,36,51,2,1324,0.0269,53.25,42.4,43.20701896926957,0.01860866276234486,90.0,0,0,,Thursday,3,12,18,51,0
2025-12-19,1584.52,30,41,3,1320,0.023,57.1,43.17,44.646048790136504,0.033083362981459453,69.34,0,0,,Friday,4,12,19,51,0
2025-12-20,2132.32,36,49,3,1508,0.0238,63.18,43.32,43.62916127133893,0.0070611771686574735,87.2,0,0,,Saturday,5,12,20,51,1
2025-12-21,2062.42,38,62,3,1478,0.0255,57.69,42.41,43.658024988314644,0.028543870841973813,83.82,0,0,,Sunday,6,12,21,51,1
2025-12-22,2050.54,35,53,2,1597,0.0217,61.21,43.61,44.0181700724191,0.009263517769166186,83.03,0,0,,Monday,0,12,22,52,0
2025-12-23,1253.33,32,40,1,1563,0.0207,58.57,42.94,43.54327349541591,0.01393215315575182,89.84,0,0,,Tuesday,1,12,23,52,0
2025-12-24,5656.05,79,129,6,2829,0.028,67.35,42.77,43.24457471250758,0.010935490016179161,153.99,0,1,Christmas Eve,Wednesday,2,12,24,52,0
2025-12-25,4405.76,69,95,7,1910,0.036,69.11,31.22,43.28219009054901,0.27861804103908294,187.73,1,1,Christmas,Thursday,3,12,25,52,0
2025-12-26,1395.9,24,38,2,1183,0.0207,62.04,41.57,43.35703924435156,0.04128554757803335,76.7,0,0,,Friday,4,12,26,52,0
2025-12-27,1817.9,38,61,4,1336,0.0282,51.94,42.76,43.37766665809409,0.014285378383044518,97.31,0,0,,Saturday,5,12,27,52,1
2025-12-28,2240.0,43,74,5,1424,0.03,57.07,41.8,43.836577726182185,0.04635618909322247,94.3,0,0,,Sunday,6,12,28,52,1
2025-12-29,2198.39,42,79,7,1562,0.0268,59.82,41.32,43.43116753148438,0.04849632626725955,83.43,0,0,,Monday,0,12,29,1,0
2025-12-30,2623.11,47,61,5,1649,0.0285,60.65,42.59,43.83958404632935,0.02856302349685487,77.76,0,0,,Tuesday,1,12,30,1,0
2025-12-31,2038.68,33,51,2,1582,0.0209,64.72,43.04,43.35157005193485,0.0071500561332863205,69.77,0,0,,Wednesday,2,12,31,1,0
